"","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","FALTAS_CONTRA_EL_PATRIMONIO","FALTAS_CONTRA_LA_SEGURIDAD_PUBLICA","FALTAS_CONTRA_LA_TRANQUILIDAD_PUBLICA","FALTAS_CONTRA_LAS_BUENAS_COSTUMBRES","FALTAS_CONTRA_LAS_PERSONAS"
"652","x200308","PIURA","HUANCABAMBA","SONDORILLO",2,0,0,0,2
"653","x200401","PIURA","MORROPON","CHULUCANAS",8,2,3,8,31
"654","x200402","PIURA","MORROPON","BUENOS AIRES",5,1,1,6,4
"655","x200404","PIURA","MORROPON","LA MATANZA",0,1,0,0,3
"656","x200405","PIURA","MORROPON","MORROPON",2,0,0,0,4
"657","x200407","PIURA","MORROPON","SAN JUAN DE BIGOTE",1,0,0,0,0
"658","x200408","PIURA","MORROPON","SANTA CATALINA DE MOSSA",0,0,0,3,1
"659","x200409","PIURA","MORROPON","SANTO DOMINGO",0,0,0,1,0
"660","x200410","PIURA","MORROPON","YAMANGO",1,0,0,0,1
"661","x200501","PIURA","PAITA","PAITA",15,1,1,4,61
"662","x200502","PIURA","PAITA","AMOTAPE",2,0,0,0,2
"663","x200504","PIURA","PAITA","COLAN",0,0,0,0,3
"664","x200506","PIURA","PAITA","TAMARINDO",7,0,0,0,15
"665","x200507","PIURA","PAITA","VICHAYAL",2,0,0,0,0
"666","x200601","PIURA","SULLANA","SULLANA",32,2,6,26,102
"667","x200602","PIURA","SULLANA","BELLAVISTA",11,0,0,2,27
"668","x200603","PIURA","SULLANA","IGNACIO ESCUDERO",2,0,0,0,3
"669","x200604","PIURA","SULLANA","LANCONES",0,1,0,1,0
"670","x200605","PIURA","SULLANA","MARCAVELICA",2,0,0,0,3
"671","x200606","PIURA","SULLANA","MIGUEL CHECA",1,0,3,0,2
"672","x200607","PIURA","SULLANA","QUERECOTILLO",2,1,5,5,15
"673","x200701","PIURA","TALARA","PARIÑAS",115,0,0,0,136
"674","x200702","PIURA","TALARA","EL ALTO",1,0,0,0,29
"675","x200703","PIURA","TALARA","LA BREA",0,0,0,0,2
"676","x200705","PIURA","TALARA","LOS ORGANOS",2,1,0,0,4
"677","x200706","PIURA","TALARA","MANCORA",21,0,0,0,4
"678","x200801","PIURA","SECHURA","SECHURA",10,0,0,2,32
"679","x200803","PIURA","SECHURA","BERNAL",2,0,0,2,19
"680","x200805","PIURA","SECHURA","VICE",0,0,0,0,3
"681","x210101","PUNO","PUNO","PUNO",115,2,5,54,383
"682","x210102","PUNO","PUNO","ACORA",1,0,0,6,34
"683","x210105","PUNO","PUNO","CAPACHICA",1,0,0,2,4
"684","x210106","PUNO","PUNO","CHUCUITO",1,0,0,1,7
"685","x210108","PUNO","PUNO","HUATA",1,0,0,0,3
"686","x210109","PUNO","PUNO","MAÑAZO",6,0,0,0,8
"687","x210110","PUNO","PUNO","PAUCARCOLLA",2,0,0,5,6
"688","x210111","PUNO","PUNO","PICHACANI",0,0,1,1,4
"689","x210112","PUNO","PUNO","PLATERIA",0,1,0,0,13
"690","x210114","PUNO","PUNO","TIQUILLACA",0,1,0,0,1
"691","x210201","PUNO","AZANGARO","AZANGARO",6,1,1,2,10
"692","x210204","PUNO","AZANGARO","ASILLO",0,1,1,1,15
"693","x210207","PUNO","AZANGARO","JOSE DOMINGO CHOQUEHUANCA",2,0,0,1,9
"694","x210209","PUNO","AZANGARO","POTONI",1,0,0,1,0
"695","x210211","PUNO","AZANGARO","SAN ANTON",0,0,0,0,2
"696","x210301","PUNO","CARABAYA","MACUSANI",1,0,0,0,2
"697","x210401","PUNO","CHUCUITO","JULI",5,0,0,2,37
"698","x210402","PUNO","CHUCUITO","DESAGUADERO",1,0,0,1,4
"699","x210403","PUNO","CHUCUITO","HUACULLANI",0,0,0,0,2
"700","x210406","PUNO","CHUCUITO","POMATA",0,0,0,0,13
"701","x210407","PUNO","CHUCUITO","ZEPITA",0,1,1,14,10
"702","x210501","PUNO","EL COLLAO","ILAVE",0,0,0,0,28
"703","x210503","PUNO","EL COLLAO","PILCUYO",1,0,0,0,8
"704","x210504","PUNO","EL COLLAO","SANTA ROSA",1,0,1,0,7
"705","x210605","PUNO","HUANCANE","PUSI",4,1,0,2,16
"706","x210607","PUNO","HUANCANE","TARACO",0,0,0,1,4
"707","x210608","PUNO","HUANCANE","VILQUE CHICO",1,0,0,0,4
"708","x210701","PUNO","LAMPA","LAMPA",2,0,0,0,2
"709","x210702","PUNO","LAMPA","CABANILLA",1,0,0,4,2
"710","x210708","PUNO","LAMPA","PUCARA",2,0,3,1,22
"711","x210709","PUNO","LAMPA","SANTA LUCIA",1,0,0,0,0
"712","x210801","PUNO","MELGAR","AYAVIRI",1,1,0,4,13
"713","x210806","PUNO","MELGAR","NUÑOA",1,0,0,0,2
"714","x210807","PUNO","MELGAR","ORURILLO",3,0,1,1,8
"715","x210808","PUNO","MELGAR","SANTA ROSA",0,0,0,0,3
"716","x210901","PUNO","MOHO","MOHO",1,0,0,0,2
"717","x210902","PUNO","MOHO","CONIMA",2,0,0,1,4
"718","x211001","PUNO","SAN ANTONIO DE PUTINA","PUTINA",1,1,0,0,8
"719","x211002","PUNO","SAN ANTONIO DE PUTINA","ANANEA",0,0,0,0,6
"720","x211101","PUNO","SAN ROMAN","JULIACA",151,1,1,7,335
"721","x211102","PUNO","SAN ROMAN","CABANA",3,2,0,0,5
"722","x211103","PUNO","SAN ROMAN","CABANILLAS",4,0,0,0,19
"723","x211104","PUNO","SAN ROMAN","CARACOTO",6,1,0,0,7
"724","x211201","PUNO","SANDIA","SANDIA",2,1,0,1,6
"725","x211301","PUNO","YUNGUYO","YUNGUYO",3,0,0,0,17
"726","x211303","PUNO","YUNGUYO","COPANI",0,0,0,0,10
"727","x211304","PUNO","YUNGUYO","CUTURAPI",0,0,1,0,1
"728","x211307","PUNO","YUNGUYO","UNICACHI",6,0,0,0,4
"729","x220101","SAN MARTIN","MOYOBAMBA","MOYOBAMBA",27,0,1,7,116
"730","x220102","SAN MARTIN","MOYOBAMBA","CALZADA",2,0,0,4,10
"731","x220105","SAN MARTIN","MOYOBAMBA","SORITOR",0,0,0,0,27
"732","x220201","SAN MARTIN","BELLAVISTA","BELLAVISTA",1,0,0,0,2
"733","x220205","SAN MARTIN","BELLAVISTA","SAN PABLO",0,0,0,0,2
"734","x220301","SAN MARTIN","EL DORADO","SAN JOSE DE SISA",0,0,0,0,1
"735","x220401","SAN MARTIN","HUALLAGA","SAPOSOA",3,0,0,4,14
"736","x220405","SAN MARTIN","HUALLAGA","SACANCHE",1,0,0,1,4
"737","x220501","SAN MARTIN","LAMAS","LAMAS",2,0,0,0,13
"738","x220502","SAN MARTIN","LAMAS","ALONSO DE ALVARADO",3,0,1,0,2
"739","x220510","SAN MARTIN","LAMAS","TABALOSOS",3,0,0,0,2
"740","x220601","SAN MARTIN","MARISCAL CACERES","JUANJUI",7,0,1,5,26
"741","x220701","SAN MARTIN","PICOTA","PICOTA",2,0,3,6,1
"742","x220707","SAN MARTIN","PICOTA","SAN HILARION",3,0,0,0,2
"743","x220801","SAN MARTIN","RIOJA","RIOJA",1,0,0,2,9
"744","x220804","SAN MARTIN","RIOJA","NUEVA CAJAMARCA",5,0,0,2,6
"745","x220805","SAN MARTIN","RIOJA","PARDO MIGUEL",0,0,0,0,1
"746","x220901","SAN MARTIN","SAN MARTIN","TARAPOTO",12,1,0,2,36
"747","x220904","SAN MARTIN","SAN MARTIN","CHAZUTA",1,0,1,2,1
"748","x220909","SAN MARTIN","SAN MARTIN","LA BANDA DE SHILCAYO",0,0,1,0,6
"749","x220910","SAN MARTIN","SAN MARTIN","MORALES",14,1,0,8,11
"750","x220914","SAN MARTIN","SAN MARTIN","SHAPAJA",1,0,0,0,0
"751","x221001","SAN MARTIN","TOCACHE","TOCACHE",7,0,2,17,20
"752","x221002","SAN MARTIN","TOCACHE","NUEVO PROGRESO",4,0,0,0,15
"753","x221005","SAN MARTIN","TOCACHE","UCHIZA",9,0,0,3,34
"754","x230101","TACNA","TACNA","TACNA",196,1,7,37,468
"755","x230102","TACNA","TACNA","ALTO DE LA ALIANZA",39,0,0,1,82
"756","x230104","TACNA","TACNA","CIUDAD NUEVA",5,0,1,3,22
"757","x230105","TACNA","TACNA","INCLAN",5,1,0,3,1
"758","x230106","TACNA","TACNA","PACHIA",4,0,0,7,0
"759","x230108","TACNA","TACNA","POCOLLAY",9,0,1,4,51
"760","x230109","TACNA","TACNA","SAMA",4,0,0,5,2
"761","x230110","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN LANCHIPA",57,0,2,33,171
"762","x230301","TACNA","JORGE BASADRE","LOCUMBA",0,0,0,0,2
"763","x230302","TACNA","JORGE BASADRE","ILABAYA",5,0,0,0,3
"764","x230303","TACNA","JORGE BASADRE","ITE",1,0,0,0,0
"765","x230401","TACNA","TARATA","TARATA",5,3,1,2,28
"766","x230404","TACNA","TARATA","ESTIQUE-PAMPA",1,0,0,0,3
"767","x240101","TUMBES","TUMBES","TUMBES",55,8,14,61,356
"768","x240102","TUMBES","TUMBES","CORRALES",3,0,0,21,8
"769","x240103","TUMBES","TUMBES","LA CRUZ",1,0,0,3,0
"770","x240104","TUMBES","TUMBES","PAMPAS DE HOSPITAL",1,0,0,0,3
"771","x240105","TUMBES","TUMBES","SAN JACINTO",0,0,0,0,1
"772","x240106","TUMBES","TUMBES","SAN JUAN DE LA VIRGEN",8,0,0,0,1
"773","x240201","TUMBES","CONTRALMIRANTE VILLAR","ZORRITOS",4,0,0,20,12
"774","x240202","TUMBES","CONTRALMIRANTE VILLAR","CASITAS",0,0,1,3,0
"775","x240203","TUMBES","CONTRALMIRANTE VILLAR","CANOAS DE PUNTA SAL",4,0,0,1,2
"776","x240301","TUMBES","ZARUMILLA","ZARUMILLA",12,0,1,6,130
"777","x240302","TUMBES","ZARUMILLA","AGUAS VERDES",6,0,0,0,10
"778","x240304","TUMBES","ZARUMILLA","PAPAYAL",10,0,0,2,5
"779","x250101","UCAYALI","CORONEL PORTILLO","CALLERIA",46,0,0,6,239
"780","x250102","UCAYALI","CORONEL PORTILLO","CAMPOVERDE",3,0,1,1,23
"781","x250105","UCAYALI","CORONEL PORTILLO","YARINACOCHA",17,0,1,0,100
"782","x250107","UCAYALI","CORONEL PORTILLO","MANANTAY",18,0,0,3,87
"783","x250201","UCAYALI","ATALAYA","RAYMONDI",11,0,0,0,17
"784","x250301","UCAYALI","PADRE ABAD","PADRE ABAD",17,0,1,4,64
"785","x250302","UCAYALI","PADRE ABAD","IRAZOLA",2,0,0,1,2
"786","x250304","UCAYALI","PADRE ABAD","NESHUYA",5,3,2,2,5
"787","x250305","UCAYALI","PADRE ABAD","ALEXANDER VON HUMBOLDT",0,0,0,0,2
