"","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","FALTAS_CONTRA_EL_PATRIMONIO","FALTAS_CONTRA_LA_SEGURIDAD_PUBLICA","FALTAS_CONTRA_LA_TRANQUILIDAD_PUBLICA","FALTAS_CONTRA_LAS_BUENAS_COSTUMBRES","FALTAS_CONTRA_LAS_PERSONAS"
"653","x150503","LIMA PROVINCIAS 2/","CAÑETE","CALANGO",21,0,0,0,6
"654","x150504","LIMA PROVINCIAS 2/","CAÑETE","CERRO AZUL",1,0,1,0,10
"655","x150505","LIMA PROVINCIAS 2/","CAÑETE","CHILCA",28,0,2,0,51
"656","x150507","LIMA PROVINCIAS 2/","CAÑETE","IMPERIAL",27,1,0,0,37
"657","x150508","LIMA PROVINCIAS 2/","CAÑETE","LUNAHUANA",16,0,0,1,10
"658","x150509","LIMA PROVINCIAS 2/","CAÑETE","MALA",64,0,0,0,85
"659","x150510","LIMA PROVINCIAS 2/","CAÑETE","NUEVO IMPERIAL",21,1,1,1,81
"660","x150511","LIMA PROVINCIAS 2/","CAÑETE","PACARAN",9,0,0,0,34
"661","x150512","LIMA PROVINCIAS 2/","CAÑETE","QUILMANA",20,0,0,1,132
"662","x150513","LIMA PROVINCIAS 2/","CAÑETE","SAN ANTONIO",13,0,0,0,22
"663","x150514","LIMA PROVINCIAS 2/","CAÑETE","SAN LUIS",19,0,0,0,18
"664","x150516","LIMA PROVINCIAS 2/","CAÑETE","ZUÑIGA",30,0,0,1,31
"665","x150601","LIMA PROVINCIAS 2/","HUARAL","HUARAL",0,0,0,203,59
"666","x150604","LIMA PROVINCIAS 2/","HUARAL","AUCALLAMA",23,0,0,0,54
"667","x150605","LIMA PROVINCIAS 2/","HUARAL","CHANCAY",20,0,0,172,37
"668","x150701","LIMA PROVINCIAS 2/","HUAROCHIRI","MATUCANA",49,2,2,2,133
"669","x150705","LIMA PROVINCIAS 2/","HUAROCHIRI","CHICLA",22,1,0,0,122
"670","x150714","LIMA PROVINCIAS 2/","HUAROCHIRI","RICARDO PALMA",18,0,0,0,49
"671","x150718","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN DAMIAN",18,0,0,0,5
"672","x150722","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN MATEO",2,0,0,0,1
"673","x150728","LIMA PROVINCIAS 2/","HUAROCHIRI","SANTA EULALIA",24,0,0,0,60
"674","x150801","LIMA PROVINCIAS 2/","HUAURA","HUACHO",257,0,2,1,154
"675","x150802","LIMA PROVINCIAS 2/","HUAURA","AMBAR",22,0,1,0,43
"676","x150805","LIMA PROVINCIAS 2/","HUAURA","HUALMAY",82,0,1,2,83
"677","x150806","LIMA PROVINCIAS 2/","HUAURA","HUAURA",71,0,0,0,30
"678","x150811","LIMA PROVINCIAS 2/","HUAURA","SAYAN",53,0,0,4,48
"679","x150812","LIMA PROVINCIAS 2/","HUAURA","VEGUETA",16,0,2,4,183
"680","x150901","LIMA PROVINCIAS 2/","OYON","OYON",33,1,0,7,27
"681","x151001","LIMA PROVINCIAS 2/","YAUYOS","YAUYOS",2,3,0,0,12
"682","x151008","LIMA PROVINCIAS 2/","YAUYOS","CATAHUASI",1,1,0,0,22
"683","x151015","LIMA PROVINCIAS 2/","YAUYOS","HUANGASCAR",7,0,0,0,24
"684","x160101","LORETO","MAYNAS","IQUITOS",59,127,6,1,226
"685","x160103","LORETO","MAYNAS","FERNANDO LORES",10,0,0,0,42
"686","x160104","LORETO","MAYNAS","INDIANA",7,0,1,2,24
"687","x160105","LORETO","MAYNAS","LAS AMAZONAS",0,0,0,0,3
"688","x160106","LORETO","MAYNAS","MAZAN",1,0,0,0,12
"689","x160107","LORETO","MAYNAS","NAPO",22,0,0,3,108
"690","x160108","LORETO","MAYNAS","PUNCHANA",38,1,0,415,92
"691","x160110","LORETO","MAYNAS","TORRES CAUSANA",5,0,0,0,4
"692","x160112","LORETO","MAYNAS","BELEN",81,0,1,1,525
"693","x160113","LORETO","MAYNAS","SAN JUAN BAUTISTA",1,0,0,0,0
"694","x160201","LORETO","ALTO AMAZONAS","YURIMAGUAS",34,8,8,10,350
"695","x160301","LORETO","LORETO","NAUTA",8,0,2,0,64
"696","x160401","LORETO","MARISCAL RAMON CASTILLA","RAMON CASTILLA",22,0,0,0,65
"697","x160402","LORETO","MARISCAL RAMON CASTILLA","PEBAS",5,0,0,0,16
"698","x160404","LORETO","MARISCAL RAMON CASTILLA","SAN PABLO",10,0,0,0,26
"699","x160501","LORETO","REQUENA","REQUENA",2,0,0,0,55
"700","x160504","LORETO","REQUENA","EMILIO SAN MARTIN",1,0,0,2,7
"701","x160601","LORETO","UCAYALI","CONTAMANA",5,0,1,0,65
"702","x160701","LORETO","DATEM DEL MARAÑON","BARRANCA",23,0,0,1,59
"703","x170101","MADRE DE DIOS","TAMBOPATA","TAMBOPATA",81,9,0,4,352
"704","x170102","MADRE DE DIOS","TAMBOPATA","INAMBARI",29,0,0,6,88
"705","x170104","MADRE DE DIOS","TAMBOPATA","LABERINTO",15,0,0,3,62
"706","x170201","MADRE DE DIOS","MANU","MANU",1,0,0,0,11
"707","x170203","MADRE DE DIOS","MANU","MADRE DE DIOS",5,0,0,4,30
"708","x170204","MADRE DE DIOS","MANU","HUEPETUHE",7,0,0,6,41
"709","x170302","MADRE DE DIOS","TAHUAMANU","IBERIA",16,0,0,66,7
"710","x180101","MOQUEGUA","MARISCAL NIETO","MOQUEGUA",145,12,1,1,175
"711","x180102","MOQUEGUA","MARISCAL NIETO","CARUMAS",29,2,0,0,36
"712","x180104","MOQUEGUA","MARISCAL NIETO","SAMEGUA",10,0,0,0,13
"713","x180105","MOQUEGUA","MARISCAL NIETO","SAN CRISTOBAL",8,0,0,0,21
"714","x180106","MOQUEGUA","MARISCAL NIETO","TORATA",53,0,0,0,86
"715","x180201","MOQUEGUA","GENERAL SANCHEZ CERRO","OMATE",23,0,0,1,40
"716","x180202","MOQUEGUA","GENERAL SANCHEZ CERRO","CHOJATA",11,0,0,0,7
"717","x180204","MOQUEGUA","GENERAL SANCHEZ CERRO","ICHUÑA",5,0,0,0,28
"718","x180208","MOQUEGUA","GENERAL SANCHEZ CERRO","PUQUINA",20,0,0,0,22
"719","x180209","MOQUEGUA","GENERAL SANCHEZ CERRO","QUINISTAQUILLAS",15,0,0,0,10
"720","x180210","MOQUEGUA","GENERAL SANCHEZ CERRO","UBINAS",15,0,0,1,18
"721","x180301","MOQUEGUA","ILO","ILO",81,0,1,4,63
"722","x180302","MOQUEGUA","ILO","EL ALGARROBAL",11,0,0,0,50
"723","x180303","MOQUEGUA","ILO","PACOCHA",17,1,0,0,3
"724","x190101","PASCO","PASCO","CHAUPIMARCA",13,2,2,7,90
"725","x190102","PASCO","PASCO","HUACHON",5,2,0,1,16
"726","x190103","PASCO","PASCO","HUARIACA",8,0,0,9,56
"727","x190104","PASCO","PASCO","HUAYLLAY",3,1,0,3,33
"728","x190107","PASCO","PASCO","PAUCARTAMBO",19,1,0,13,106
"729","x190110","PASCO","PASCO","TICLACAYAN",9,0,0,6,38
"730","x190111","PASCO","PASCO","TINYAHUARCO",16,1,1,9,86
"731","x190113","PASCO","PASCO","YANACANCHA",4,1,0,1,12
"732","x190201","PASCO","DANIEL ALCIDES CARRION","YANAHUANCA",1,6,0,0,98
"733","x190202","PASCO","DANIEL ALCIDES CARRION","CHACAYAN",5,0,0,0,9
"734","x190204","PASCO","DANIEL ALCIDES CARRION","PAUCAR",1,0,0,0,14
"735","x190206","PASCO","DANIEL ALCIDES CARRION","SANTA ANA DE TUSI",1,0,0,0,23
"736","x190301","PASCO","OXAPAMPA","OXAPAMPA",9,0,0,0,6
"737","x190304","PASCO","OXAPAMPA","PALCAZU",7,1,0,4,45
"738","x190305","PASCO","OXAPAMPA","POZUZO",4,3,0,2,20
"739","x190306","PASCO","OXAPAMPA","PUERTO BERMUDEZ",7,1,0,0,78
"740","x190307","PASCO","OXAPAMPA","VILLA RICA",20,0,0,2,27
"741","x190308","PASCO","OXAPAMPA","CONSTITUCION",13,0,0,3,124
"742","x200101","PIURA","PIURA","PIURA",322,3,1,1,95
"743","x200104","PIURA","PIURA","CASTILLA",516,102,2,37,631
"744","x200105","PIURA","PIURA","CATACAOS",142,189,1,2,167
"745","x200107","PIURA","PIURA","CURA MORI",115,0,0,10,64
"746","x200109","PIURA","PIURA","LA ARENA",53,0,0,0,43
"747","x200110","PIURA","PIURA","LA UNION",4,0,0,0,2
"748","x200111","PIURA","PIURA","LAS LOMAS",44,38,0,1,122
"749","x200114","PIURA","PIURA","TAMBO GRANDE",197,74,2,1,364
"750","x200115","PIURA","PIURA","VEINTISEIS DE OCTUBRE",134,0,9,4,98
"751","x200201","PIURA","AYABACA","AYABACA",9,2,0,4,22
"752","x200202","PIURA","AYABACA","FRIAS",2,2,0,0,21
"753","x200205","PIURA","AYABACA","MONTERO",9,8,0,0,35
"754","x200206","PIURA","AYABACA","PACAIPAMPA",2,0,0,0,1
"755","x200207","PIURA","AYABACA","PAIMAS",4,6,0,0,41
"756","x200208","PIURA","AYABACA","SAPILLICA",0,0,0,0,11
"757","x200210","PIURA","AYABACA","SUYO",21,41,1,6,87
"758","x200301","PIURA","HUANCABAMBA","HUANCABAMBA",20,0,0,0,49
"759","x200302","PIURA","HUANCABAMBA","CANCHAQUE",37,9,4,1,22
"760","x200303","PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",9,0,0,0,22
"761","x200304","PIURA","HUANCABAMBA","HUARMACA",14,1,2,5,122
"762","x200306","PIURA","HUANCABAMBA","SAN MIGUEL DE EL FAIQUE",13,2,3,1,47
"763","x200307","PIURA","HUANCABAMBA","SONDOR",13,1,0,0,19
"764","x200308","PIURA","HUANCABAMBA","SONDORILLO",6,2,0,0,41
"765","x200401","PIURA","MORROPON","CHULUCANAS",78,119,19,1,101
"766","x200402","PIURA","MORROPON","BUENOS AIRES",10,0,0,0,5
"767","x200405","PIURA","MORROPON","MORROPON",0,0,0,0,1
"768","x200407","PIURA","MORROPON","SAN JUAN DE BIGOTE",22,4,1,6,25
"769","x200409","PIURA","MORROPON","SANTO DOMINGO",14,2,0,5,29
"770","x200410","PIURA","MORROPON","YAMANGO",4,0,0,0,5
"771","x200501","PIURA","PAITA","PAITA",40,0,1,2,18
"772","x200502","PIURA","PAITA","AMOTAPE",15,0,0,0,21
"773","x200504","PIURA","PAITA","COLAN",69,0,2,27,37
"774","x200506","PIURA","PAITA","TAMARINDO",12,0,0,1,4
"775","x200507","PIURA","PAITA","VICHAYAL",15,2,0,0,41
"776","x200601","PIURA","SULLANA","SULLANA",60,1,1,3,43
"777","x200602","PIURA","SULLANA","BELLAVISTA",45,5,0,1,49
"778","x200603","PIURA","SULLANA","IGNACIO ESCUDERO",17,0,0,0,5
"779","x200604","PIURA","SULLANA","LANCONES",28,0,0,0,12
"780","x200605","PIURA","SULLANA","MARCAVELICA",3,0,1,0,5
"781","x200606","PIURA","SULLANA","MIGUEL CHECA",38,1,0,1,47
"782","x200607","PIURA","SULLANA","QUERECOTILLO",56,4,0,0,77
"783","x200608","PIURA","SULLANA","SALITRAL",26,1,2,0,33
"784","x200701","PIURA","TALARA","PARIÑAS",149,0,1,1,60
"785","x200702","PIURA","TALARA","EL ALTO",115,0,0,7,96
"786","x200703","PIURA","TALARA","LA BREA",27,0,0,0,5
"787","x200705","PIURA","TALARA","LOS ORGANOS",9,0,1,0,5
"788","x200706","PIURA","TALARA","MANCORA",6,0,1,0,2
"789","x200801","PIURA","SECHURA","SECHURA",39,2,0,0,110
"790","x200803","PIURA","SECHURA","BERNAL",43,3,5,3,72
"791","x200805","PIURA","SECHURA","VICE",4,0,0,0,7
"792","x210101","PUNO","PUNO","PUNO",330,44,1,38,919
"793","x210102","PUNO","PUNO","ACORA",12,0,0,0,90
"794","x210105","PUNO","PUNO","CAPACHICA",10,0,0,2,17
"795","x210106","PUNO","PUNO","CHUCUITO",10,5,1,14,73
"796","x210108","PUNO","PUNO","HUATA",4,0,0,0,27
"797","x210109","PUNO","PUNO","MAÑAZO",8,5,0,4,51
"798","x210110","PUNO","PUNO","PAUCARCOLLA",10,0,0,0,55
"799","x210111","PUNO","PUNO","PICHACANI",9,0,0,0,33
"800","x210114","PUNO","PUNO","TIQUILLACA",4,0,0,0,15
"801","x210201","PUNO","AZANGARO","AZANGARO",0,0,1,0,55
"802","x210203","PUNO","AZANGARO","ARAPA",4,0,1,1,16
"803","x210204","PUNO","AZANGARO","ASILLO",0,0,1,0,38
"804","x210207","PUNO","AZANGARO","JOSE DOMINGO CHOQUEHUANCA",1,0,1,0,14
"805","x210211","PUNO","AZANGARO","SAN ANTON",0,0,2,0,21
"806","x210301","PUNO","CARABAYA","MACUSANI",2,0,0,0,38
"807","x210401","PUNO","CHUCUITO","JULI",22,0,2,0,128
"808","x210402","PUNO","CHUCUITO","DESAGUADERO",16,0,1,0,91
"809","x210403","PUNO","CHUCUITO","HUACULLANI",8,0,1,0,26
"810","x210406","PUNO","CHUCUITO","POMATA",5,0,0,0,38
"811","x210407","PUNO","CHUCUITO","ZEPITA",4,0,0,0,70
"812","x210501","PUNO","EL COLLAO","ILAVE",33,0,0,1,246
"813","x210503","PUNO","EL COLLAO","PILCUYO",2,0,0,0,35
"814","x210504","PUNO","EL COLLAO","SANTA ROSA",8,0,0,6,19
"815","x210601","PUNO","HUANCANE","HUANCANE",4,0,0,0,62
"816","x210605","PUNO","HUANCANE","PUSI",11,0,0,0,33
"817","x210606","PUNO","HUANCANE","ROSASPATA",4,0,0,0,20
"818","x210607","PUNO","HUANCANE","TARACO",0,0,0,0,68
"819","x210608","PUNO","HUANCANE","VILQUE CHICO",9,0,0,0,25
"820","x210701","PUNO","LAMPA","LAMPA",5,9,0,10,53
"821","x210702","PUNO","LAMPA","CABANILLA",10,6,1,3,49
"822","x210708","PUNO","LAMPA","PUCARA",14,14,0,5,44
"823","x210709","PUNO","LAMPA","SANTA LUCIA",6,34,0,2,40
"824","x210801","PUNO","MELGAR","AYAVIRI",14,18,0,10,217
"825","x210802","PUNO","MELGAR","ANTAUTA",5,9,0,0,21
"826","x210806","PUNO","MELGAR","NUÑOA",8,9,0,9,39
"827","x210807","PUNO","MELGAR","ORURILLO",15,13,3,9,53
"828","x210808","PUNO","MELGAR","SANTA ROSA",7,7,0,2,43
"829","x210901","PUNO","MOHO","MOHO",7,3,2,0,62
"830","x210902","PUNO","MOHO","CONIMA",6,0,0,0,35
"831","x211001","PUNO","SAN ANTONIO DE PUTINA","PUTINA",4,8,0,0,75
"832","x211002","PUNO","SAN ANTONIO DE PUTINA","ANANEA",41,26,0,0,231
"833","x211101","PUNO","SAN ROMAN","JULIACA",358,4,5,1,695
"834","x211103","PUNO","SAN ROMAN","CABANILLAS",7,0,0,0,36
"835","x211104","PUNO","SAN ROMAN","CARACOTO",16,0,0,2,105
"836","x211201","PUNO","SANDIA","SANDIA",1,3,0,0,115
"837","x211203","PUNO","SANDIA","LIMBANI",1,0,3,1,14
"838","x211207","PUNO","SANDIA","SAN JUAN DEL ORO",2,1,0,1,39
"839","x211301","PUNO","YUNGUYO","YUNGUYO",63,8,4,7,300
"840","x211307","PUNO","YUNGUYO","UNICACHI",12,0,2,1,44
"841","x220101","SAN MARTIN","MOYOBAMBA","MOYOBAMBA",55,0,0,7,383
"842","x220102","SAN MARTIN","MOYOBAMBA","CALZADA",5,0,0,0,39
"843","x220104","SAN MARTIN","MOYOBAMBA","JEPELACIO",0,0,0,0,29
"844","x220105","SAN MARTIN","MOYOBAMBA","SORITOR",20,2,0,0,129
"845","x220106","SAN MARTIN","MOYOBAMBA","YANTALO",2,0,0,0,11
"846","x220201","SAN MARTIN","BELLAVISTA","BELLAVISTA",10,46,1,0,98
"847","x220203","SAN MARTIN","BELLAVISTA","BAJO BIAVO",9,7,1,0,45
"848","x220205","SAN MARTIN","BELLAVISTA","SAN PABLO",2,4,0,0,67
"849","x220301","SAN MARTIN","EL DORADO","SAN JOSE DE SISA",7,17,0,0,199
"850","x220303","SAN MARTIN","EL DORADO","SAN MARTIN",9,0,0,0,31
"851","x220401","SAN MARTIN","HUALLAGA","SAPOSOA",27,0,7,3,131
"852","x220405","SAN MARTIN","HUALLAGA","SACANCHE",2,11,0,2,17
"853","x220501","SAN MARTIN","LAMAS","LAMAS",1,10,0,0,126
"854","x220502","SAN MARTIN","LAMAS","ALONSO DE ALVARADO",0,4,1,0,51
"855","x220504","SAN MARTIN","LAMAS","CAYNARACHI",1,7,0,0,94
"856","x220510","SAN MARTIN","LAMAS","TABALOSOS",6,2,0,0,50
"857","x220601","SAN MARTIN","MARISCAL CACERES","JUANJUI",11,60,0,1,116
"858","x220602","SAN MARTIN","MARISCAL CACERES","CAMPANILLA",4,27,0,3,70
"859","x220701","SAN MARTIN","PICOTA","PICOTA",21,29,0,1,114
"860","x220707","SAN MARTIN","PICOTA","SAN HILARION",4,22,0,0,59
"861","x220801","SAN MARTIN","RIOJA","RIOJA",19,0,20,4,113
"862","x220803","SAN MARTIN","RIOJA","ELIAS SOPLIN VARGAS",4,0,0,0,30
"863","x220804","SAN MARTIN","RIOJA","NUEVA CAJAMARCA",0,60,0,2,285
"864","x220805","SAN MARTIN","RIOJA","PARDO MIGUEL",5,0,0,2,50
"865","x220809","SAN MARTIN","RIOJA","YURACYACU",1,1,0,1,22
"866","x220901","SAN MARTIN","SAN MARTIN","TARAPOTO",113,73,2,8,131
"867","x220904","SAN MARTIN","SAN MARTIN","CHAZUTA",25,2,1,4,22
"868","x220906","SAN MARTIN","SAN MARTIN","EL PORVENIR",6,0,0,0,8
"869","x220909","SAN MARTIN","SAN MARTIN","LA BANDA DE SHILCAYO",25,5,0,1,438
"870","x220910","SAN MARTIN","SAN MARTIN","MORALES",40,21,3,5,144
"871","x220913","SAN MARTIN","SAN MARTIN","SAUCE",12,3,5,0,80
"872","x220914","SAN MARTIN","SAN MARTIN","SHAPAJA",1,0,0,1,15
"873","x221001","SAN MARTIN","TOCACHE","TOCACHE",53,46,0,0,252
"874","x221002","SAN MARTIN","TOCACHE","NUEVO PROGRESO",4,33,0,0,68
"875","x221003","SAN MARTIN","TOCACHE","POLVORA",6,19,0,1,23
"876","x221005","SAN MARTIN","TOCACHE","UCHIZA",11,16,0,0,78
"877","x230101","TACNA","TACNA","TACNA",606,8,4,12,597
"878","x230102","TACNA","TACNA","ALTO DE LA ALIANZA",27,0,2,2,49
"879","x230104","TACNA","TACNA","CIUDAD NUEVA",39,0,4,3,80
"880","x230105","TACNA","TACNA","INCLAN",11,0,0,0,2
"881","x230106","TACNA","TACNA","PACHIA",59,0,4,2,13
"882","x230108","TACNA","TACNA","POCOLLAY",36,0,0,2,48
"883","x230109","TACNA","TACNA","SAMA",59,14,0,6,37
"884","x230110","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN LANCHIPA",154,2,5,19,242
"885","x230201","TACNA","CANDARAVE","CANDARAVE",1,8,0,0,20
"886","x230302","TACNA","JORGE BASADRE","ILABAYA",12,15,1,3,22
"887","x230303","TACNA","JORGE BASADRE","ITE",20,6,1,0,26
"888","x230401","TACNA","TARATA","TARATA",90,13,2,1,52
"889","x230404","TACNA","TARATA","ESTIQUE-PAMPA",1,5,0,1,6
"890","x240101","TUMBES","TUMBES","TUMBES",172,2,8,4,341
"891","x240102","TUMBES","TUMBES","CORRALES",40,0,3,3,61
"892","x240103","TUMBES","TUMBES","LA CRUZ",1,0,0,0,9
"893","x240104","TUMBES","TUMBES","PAMPAS DE HOSPITAL",32,1,1,0,20
"894","x240105","TUMBES","TUMBES","SAN JACINTO",7,0,0,0,7
"895","x240106","TUMBES","TUMBES","SAN JUAN DE LA VIRGEN",18,0,3,2,10
"896","x240201","TUMBES","CONTRALMIRANTE VILLAR","ZORRITOS",66,0,0,3,38
"897","x240202","TUMBES","CONTRALMIRANTE VILLAR","CASITAS",4,0,1,0,5
"898","x240301","TUMBES","ZARUMILLA","ZARUMILLA",23,0,0,0,20
"899","x240302","TUMBES","ZARUMILLA","AGUAS VERDES",7,0,0,0,6
"900","x240304","TUMBES","ZARUMILLA","PAPAYAL",9,0,0,0,38
"901","x250101","UCAYALI","CORONEL PORTILLO","CALLERIA",61,1,0,0,104
"902","x250102","UCAYALI","CORONEL PORTILLO","CAMPOVERDE",16,0,0,2,72
"903","x250105","UCAYALI","CORONEL PORTILLO","YARINACOCHA",62,0,0,0,77
"904","x250106","UCAYALI","CORONEL PORTILLO","NUEVA REQUENA",3,1,0,0,25
"905","x250107","UCAYALI","CORONEL PORTILLO","MANANTAY",65,0,1,3,170
"906","x250201","UCAYALI","ATALAYA","RAYMONDI",8,3,0,0,102
"907","x250301","UCAYALI","PADRE ABAD","PADRE ABAD",17,1,0,0,210
"908","x250302","UCAYALI","PADRE ABAD","IRAZOLA",71,2,2,0,140
"909","x250303","UCAYALI","PADRE ABAD","CURIMANA",11,1,1,0,40
"910","x250401","UCAYALI","PURUS","PURUS",5,0,0,0,14
