"","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","FALTAS_CONTRA_EL_PATRIMONIO","FALTAS_CONTRA_LA_SEGURIDAD_PUBLICA","FALTAS_CONTRA_LA_TRANQUILIDAD_PUBLICA","FALTAS_CONTRA_LAS_BUENAS_COSTUMBRES","FALTAS_CONTRA_LAS_PERSONAS"
"663","x140306","LAMBAYEQUE","LAMBAYEQUE","MORROPE",21,2,2,2,36
"664","x140307","LAMBAYEQUE","LAMBAYEQUE","MOTUPE",22,0,1,0,41
"665","x140308","LAMBAYEQUE","LAMBAYEQUE","OLMOS",17,0,3,0,8
"666","x140309","LAMBAYEQUE","LAMBAYEQUE","PACORA",2,1,2,1,4
"667","x140310","LAMBAYEQUE","LAMBAYEQUE","SALAS",2,0,0,1,4
"668","x140311","LAMBAYEQUE","LAMBAYEQUE","SAN JOSE",7,0,0,1,23
"669","x140312","LAMBAYEQUE","LAMBAYEQUE","TUCUME",2,0,0,1,13
"670","x150101","PROVINCIA DE LIMA 1/","LIMA","LIMA",1620,4,16,38,1033
"671","x150102","PROVINCIA DE LIMA 1/","LIMA","ANCON",39,0,0,0,62
"672","x150103","PROVINCIA DE LIMA 1/","LIMA","ATE",749,3,2,10,974
"673","x150104","PROVINCIA DE LIMA 1/","LIMA","BARRANCO",479,1,2,7,97
"674","x150105","PROVINCIA DE LIMA 1/","LIMA","BREÑA",516,0,2,3,200
"675","x150106","PROVINCIA DE LIMA 1/","LIMA","CARABAYLLO",293,0,2,6,542
"676","x150107","PROVINCIA DE LIMA 1/","LIMA","CHACLACAYO",83,0,0,2,195
"677","x150108","PROVINCIA DE LIMA 1/","LIMA","CHORRILLOS",127,1,6,33,353
"678","x150109","PROVINCIA DE LIMA 1/","LIMA","CIENEGUILLA",11,0,0,0,47
"679","x150110","PROVINCIA DE LIMA 1/","LIMA","COMAS",819,1,14,18,702
"680","x150111","PROVINCIA DE LIMA 1/","LIMA","EL AGUSTINO",561,0,2,15,369
"681","x150112","PROVINCIA DE LIMA 1/","LIMA","INDEPENDENCIA",616,0,4,4,575
"682","x150113","PROVINCIA DE LIMA 1/","LIMA","JESUS MARIA",67,0,0,28,140
"683","x150114","PROVINCIA DE LIMA 1/","LIMA","LA MOLINA",145,2,0,4,160
"684","x150115","PROVINCIA DE LIMA 1/","LIMA","LA VICTORIA",1702,8,19,236,417
"685","x150116","PROVINCIA DE LIMA 1/","LIMA","LINCE",210,1,1,1,132
"686","x150117","PROVINCIA DE LIMA 1/","LIMA","LOS OLIVOS",4210,2,12,22,791
"687","x150118","PROVINCIA DE LIMA 1/","LIMA","LURIGANCHO",110,0,1,4,308
"688","x150119","PROVINCIA DE LIMA 1/","LIMA","LURIN",11,0,0,1,105
"689","x150120","PROVINCIA DE LIMA 1/","LIMA","MAGDALENA DEL MAR",349,1,0,15,128
"690","x150121","PROVINCIA DE LIMA 1/","LIMA","PUEBLO LIBRE",128,1,1,9,130
"691","x150122","PROVINCIA DE LIMA 1/","LIMA","MIRAFLORES",195,1,2,1,69
"692","x150123","PROVINCIA DE LIMA 1/","LIMA","PACHACAMAC",54,1,0,5,85
"693","x150124","PROVINCIA DE LIMA 1/","LIMA","PUCUSANA",6,0,0,0,22
"694","x150125","PROVINCIA DE LIMA 1/","LIMA","PUENTE PIEDRA",2122,2,0,7,603
"695","x150126","PROVINCIA DE LIMA 1/","LIMA","PUNTA HERMOSA",11,0,1,4,32
"696","x150127","PROVINCIA DE LIMA 1/","LIMA","PUNTA NEGRA",2,0,0,0,9
"697","x150128","PROVINCIA DE LIMA 1/","LIMA","RIMAC",448,0,8,37,428
"698","x150129","PROVINCIA DE LIMA 1/","LIMA","SAN BARTOLO",8,0,0,4,16
"699","x150130","PROVINCIA DE LIMA 1/","LIMA","SAN BORJA",247,1,3,19,119
"700","x150131","PROVINCIA DE LIMA 1/","LIMA","SAN ISIDRO",101,0,0,1,81
"701","x150132","PROVINCIA DE LIMA 1/","LIMA","SAN JUAN DE LURIGANCHO",1047,11,13,85,1879
"702","x150133","PROVINCIA DE LIMA 1/","LIMA","SAN JUAN DE MIRAFLORES",217,3,5,13,370
"703","x150134","PROVINCIA DE LIMA 1/","LIMA","SAN LUIS",276,1,0,7,189
"704","x150135","PROVINCIA DE LIMA 1/","LIMA","SAN MARTIN DE PORRES",1595,2,8,15,381
"705","x150136","PROVINCIA DE LIMA 1/","LIMA","SAN MIGUEL",738,1,1,2,246
"706","x150137","PROVINCIA DE LIMA 1/","LIMA","SANTA ANITA",931,0,0,66,258
"707","x150138","PROVINCIA DE LIMA 1/","LIMA","SANTA MARIA DEL MAR",1,0,0,0,0
"708","x150139","PROVINCIA DE LIMA 1/","LIMA","SANTA ROSA",4,0,0,1,14
"709","x150140","PROVINCIA DE LIMA 1/","LIMA","SANTIAGO DE SURCO",870,2,3,34,386
"710","x150141","PROVINCIA DE LIMA 1/","LIMA","SURQUILLO",78,0,4,1,211
"711","x150142","PROVINCIA DE LIMA 1/","LIMA","VILLA EL SALVADOR",36,1,7,2,316
"712","x150143","PROVINCIA DE LIMA 1/","LIMA","VILLA MARIA DEL TRIUNFO",330,2,6,6,569
"713","x150201","LIMA PROVINCIAS 2/","BARRANCA","BARRANCA",38,1,0,2,67
"714","x150202","LIMA PROVINCIAS 2/","BARRANCA","PARAMONGA",1,0,2,0,6
"715","x150203","LIMA PROVINCIAS 2/","BARRANCA","PATIVILCA",2,0,0,0,24
"716","x150204","LIMA PROVINCIAS 2/","BARRANCA","SUPE",10,0,0,0,0
"717","x150205","LIMA PROVINCIAS 2/","BARRANCA","SUPE PUERTO",6,0,0,0,23
"718","x150303","LIMA PROVINCIAS 2/","CAJATAMBO","GORGOR",20,0,1,0,10
"719","x150407","LIMA PROVINCIAS 2/","CANTA","SANTA ROSA DE QUIVES",3,15,0,0,51
"720","x150501","LIMA PROVINCIAS 2/","CAÑETE","SAN VICENTE DE CAÑETE",11,0,0,4,51
"721","x150502","LIMA PROVINCIAS 2/","CAÑETE","ASIA",1,0,0,0,16
"722","x150503","LIMA PROVINCIAS 2/","CAÑETE","CALANGO",2,1,0,0,4
"723","x150504","LIMA PROVINCIAS 2/","CAÑETE","CERRO AZUL",5,1,0,0,12
"724","x150505","LIMA PROVINCIAS 2/","CAÑETE","CHILCA",7,0,1,35,22
"725","x150507","LIMA PROVINCIAS 2/","CAÑETE","IMPERIAL",4,0,0,2,33
"726","x150508","LIMA PROVINCIAS 2/","CAÑETE","LUNAHUANA",4,0,1,1,7
"727","x150509","LIMA PROVINCIAS 2/","CAÑETE","MALA",18,0,1,17,44
"728","x150510","LIMA PROVINCIAS 2/","CAÑETE","NUEVO IMPERIAL",3,0,0,0,13
"729","x150511","LIMA PROVINCIAS 2/","CAÑETE","PACARAN",5,0,0,0,8
"730","x150512","LIMA PROVINCIAS 2/","CAÑETE","QUILMANA",7,0,1,0,23
"731","x150513","LIMA PROVINCIAS 2/","CAÑETE","SAN ANTONIO",7,0,0,1,16
"732","x150514","LIMA PROVINCIAS 2/","CAÑETE","SAN LUIS",4,0,0,3,16
"733","x150516","LIMA PROVINCIAS 2/","CAÑETE","ZUÑIGA",10,4,2,0,21
"734","x150601","LIMA PROVINCIAS 2/","HUARAL","HUARAL",17,0,0,2,22
"735","x150604","LIMA PROVINCIAS 2/","HUARAL","AUCALLAMA",97,13,30,10,7
"736","x150605","LIMA PROVINCIAS 2/","HUARAL","CHANCAY",44,0,0,0,27
"737","x150701","LIMA PROVINCIAS 2/","HUAROCHIRI","MATUCANA",2,0,0,6,11
"738","x150705","LIMA PROVINCIAS 2/","HUAROCHIRI","CHICLA",0,0,0,0,5
"739","x150709","LIMA PROVINCIAS 2/","HUAROCHIRI","HUAROCHIRI",0,0,0,2,2
"740","x150714","LIMA PROVINCIAS 2/","HUAROCHIRI","RICARDO PALMA",10,0,0,0,61
"741","x150718","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN DAMIAN",5,0,0,1,16
"742","x150721","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN LORENZO DE QUINTI",11,0,1,0,20
"743","x150722","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN MATEO",6,0,0,0,19
"744","x150728","LIMA PROVINCIAS 2/","HUAROCHIRI","SANTA EULALIA",10,0,0,0,32
"745","x150801","LIMA PROVINCIAS 2/","HUAURA","HUACHO",14,0,0,9,88
"746","x150802","LIMA PROVINCIAS 2/","HUAURA","AMBAR",29,1,5,13,33
"747","x150805","LIMA PROVINCIAS 2/","HUAURA","HUALMAY",36,0,0,0,41
"748","x150806","LIMA PROVINCIAS 2/","HUAURA","HUAURA",12,0,0,3,2
"749","x150811","LIMA PROVINCIAS 2/","HUAURA","SAYAN",57,35,9,30,89
"750","x150812","LIMA PROVINCIAS 2/","HUAURA","VEGUETA",62,4,3,35,67
"751","x150901","LIMA PROVINCIAS 2/","OYON","OYON",29,7,5,5,21
"752","x150906","LIMA PROVINCIAS 2/","OYON","PACHANGARA",12,0,0,3,11
"753","x151001","LIMA PROVINCIAS 2/","YAUYOS","YAUYOS",0,0,0,0,1
"754","x151003","LIMA PROVINCIAS 2/","YAUYOS","ALLAUCA",5,0,0,0,6
"755","x151008","LIMA PROVINCIAS 2/","YAUYOS","CATAHUASI",1,0,0,0,1
"756","x151015","LIMA PROVINCIAS 2/","YAUYOS","HUANGASCAR",4,0,1,0,7
"757","x160101","LORETO","MAYNAS","IQUITOS",19,2,5,13,170
"758","x160102","LORETO","MAYNAS","ALTO NANAY",3,0,0,0,9
"759","x160103","LORETO","MAYNAS","FERNANDO LORES",18,3,2,5,27
"760","x160104","LORETO","MAYNAS","INDIANA",0,1,0,0,5
"761","x160105","LORETO","MAYNAS","LAS AMAZONAS",6,0,1,4,13
"762","x160106","LORETO","MAYNAS","MAZAN",0,0,0,0,1
"763","x160107","LORETO","MAYNAS","NAPO",13,1,0,3,49
"764","x160108","LORETO","MAYNAS","PUNCHANA",4,0,0,5,15
"765","x160110","LORETO","MAYNAS","TORRES CAUSANA",1,0,0,0,13
"766","x160112","LORETO","MAYNAS","BELEN",140,0,2,1,274
"767","x160113","LORETO","MAYNAS","SAN JUAN BAUTISTA",2,0,0,0,7
"768","x160201","LORETO","ALTO AMAZONAS","YURIMAGUAS",15,7,0,3,153
"769","x160206","LORETO","ALTO AMAZONAS","LAGUNAS",0,0,0,0,5
"770","x160301","LORETO","LORETO","NAUTA",3,0,0,0,10
"771","x160302","LORETO","LORETO","PARINARI",0,1,0,0,2
"772","x160303","LORETO","LORETO","TIGRE",1,0,0,0,17
"773","x160304","LORETO","LORETO","TROMPETEROS",0,0,1,0,4
"774","x160305","LORETO","LORETO","URARINAS",5,0,0,0,6
"775","x160401","LORETO","MARISCAL RAMON CASTILLA","RAMON CASTILLA",42,1,6,15,61
"776","x160402","LORETO","MARISCAL RAMON CASTILLA","PEBAS",0,0,0,0,7
"777","x160404","LORETO","MARISCAL RAMON CASTILLA","SAN PABLO",1,0,0,0,8
"778","x160501","LORETO","REQUENA","REQUENA",6,0,3,1,83
"779","x160502","LORETO","REQUENA","ALTO TAPICHE",0,0,0,0,1
"780","x160503","LORETO","REQUENA","CAPELO",1,0,0,0,1
"781","x160504","LORETO","REQUENA","EMILIO SAN MARTIN",9,1,1,2,7
"782","x160506","LORETO","REQUENA","PUINAHUA",3,0,0,0,4
"783","x160508","LORETO","REQUENA","SOPLIN",0,0,0,0,1
"784","x160509","LORETO","REQUENA","TAPICHE",1,0,0,0,2
"785","x160510","LORETO","REQUENA","JENARO HERRERA",2,0,0,0,5
"786","x160601","LORETO","UCAYALI","CONTAMANA",2,0,0,0,58
"787","x160701","LORETO","DATEM DEL MARAÑON","BARRANCA",0,0,0,0,73
"788","x160801","LORETO","PUTUMAYO","PUTUMAYO",7,0,0,0,9
"789","x170101","MADRE DE DIOS","TAMBOPATA","TAMBOPATA",118,273,142,31,319
"790","x170102","MADRE DE DIOS","TAMBOPATA","INAMBARI",1,24,20,29,32
"791","x170103","MADRE DE DIOS","TAMBOPATA","LAS PIEDRAS",6,0,0,0,28
"792","x170104","MADRE DE DIOS","TAMBOPATA","LABERINTO",4,0,0,0,41
"793","x170201","MADRE DE DIOS","MANU","MANU",9,0,0,0,32
"794","x170203","MADRE DE DIOS","MANU","MADRE DE DIOS",1,0,0,0,38
"795","x170204","MADRE DE DIOS","MANU","HUEPETUHE",29,7,6,6,71
"796","x170302","MADRE DE DIOS","TAHUAMANU","IBERIA",4,1,2,0,85
"797","x180101","MOQUEGUA","MARISCAL NIETO","MOQUEGUA",77,19,0,1,140
"798","x180102","MOQUEGUA","MARISCAL NIETO","CARUMAS",33,12,0,0,30
"799","x180104","MOQUEGUA","MARISCAL NIETO","SAMEGUA",0,0,0,0,2
"800","x180105","MOQUEGUA","MARISCAL NIETO","SAN CRISTOBAL",17,2,0,0,21
"801","x180106","MOQUEGUA","MARISCAL NIETO","TORATA",49,31,2,6,51
"802","x180201","MOQUEGUA","GENERAL SANCHEZ CERRO","OMATE",2,4,0,2,45
"803","x180202","MOQUEGUA","GENERAL SANCHEZ CERRO","CHOJATA",5,0,0,0,6
"804","x180204","MOQUEGUA","GENERAL SANCHEZ CERRO","ICHUÑA",16,5,0,0,13
"805","x180208","MOQUEGUA","GENERAL SANCHEZ CERRO","PUQUINA",41,6,0,0,19
"806","x180209","MOQUEGUA","GENERAL SANCHEZ CERRO","QUINISTAQUILLAS",15,1,0,1,9
"807","x180210","MOQUEGUA","GENERAL SANCHEZ CERRO","UBINAS",17,0,1,4,11
"808","x180301","MOQUEGUA","ILO","ILO",38,0,1,54,18
"809","x180302","MOQUEGUA","ILO","EL ALGARROBAL",9,1,0,2,32
"810","x180303","MOQUEGUA","ILO","PACOCHA",6,0,0,2,1
"811","x190101","PASCO","PASCO","CHAUPIMARCA",94,121,1,8,218
"812","x190102","PASCO","PASCO","HUACHON",1,3,0,4,8
"813","x190103","PASCO","PASCO","HUARIACA",8,17,5,3,55
"814","x190104","PASCO","PASCO","HUAYLLAY",16,3,0,6,46
"815","x190107","PASCO","PASCO","PAUCARTAMBO",12,23,5,16,52
"816","x190108","PASCO","PASCO","SAN FRANCISCO DE ASIS DE YARUSYACAN",5,1,1,8,22
"817","x190109","PASCO","PASCO","SIMON BOLIVAR",28,69,0,11,40
"818","x190110","PASCO","PASCO","TICLACAYAN",5,6,1,1,12
"819","x190111","PASCO","PASCO","TINYAHUARCO",11,35,6,13,34
"820","x190112","PASCO","PASCO","VICCO",1,2,0,2,5
"821","x190113","PASCO","PASCO","YANACANCHA",82,30,1,9,43
"822","x190201","PASCO","DANIEL ALCIDES CARRION","YANAHUANCA",36,8,0,8,123
"823","x190202","PASCO","DANIEL ALCIDES CARRION","CHACAYAN",1,0,0,0,5
"824","x190203","PASCO","DANIEL ALCIDES CARRION","GOYLLARISQUIZGA",5,0,1,0,5
"825","x190204","PASCO","DANIEL ALCIDES CARRION","PAUCAR",9,0,0,2,8
"826","x190206","PASCO","DANIEL ALCIDES CARRION","SANTA ANA DE TUSI",1,1,0,2,5
"827","x190301","PASCO","OXAPAMPA","OXAPAMPA",28,0,2,29,44
"828","x190303","PASCO","OXAPAMPA","HUANCABAMBA",5,5,0,2,20
"829","x190304","PASCO","OXAPAMPA","PALCAZU",21,50,0,2,36
"830","x190305","PASCO","OXAPAMPA","POZUZO",8,0,0,2,22
"831","x190306","PASCO","OXAPAMPA","PUERTO BERMUDEZ",31,18,3,3,70
"832","x190307","PASCO","OXAPAMPA","VILLA RICA",15,0,0,0,21
"833","x190308","PASCO","OXAPAMPA","CONSTITUCION",42,78,0,0,71
"834","x200101","PIURA","PIURA","PIURA",90,3,5,2,24
"835","x200104","PIURA","PIURA","CASTILLA",199,195,1,1,660
"836","x200105","PIURA","PIURA","CATACAOS",19,39,2,6,189
"837","x200107","PIURA","PIURA","CURA MORI",42,20,0,1,38
"838","x200109","PIURA","PIURA","LA ARENA",3,1,1,0,8
"839","x200110","PIURA","PIURA","LA UNION",84,1,0,0,12
"840","x200111","PIURA","PIURA","LAS LOMAS",39,23,3,11,117
"841","x200114","PIURA","PIURA","TAMBO GRANDE",30,29,0,2,108
"842","x200115","PIURA","PIURA","VEINTISEIS DE OCTUBRE",17,0,3,19,71
"843","x200201","PIURA","AYABACA","AYABACA",27,7,2,8,59
"844","x200202","PIURA","AYABACA","FRIAS",1,1,0,3,24
"845","x200203","PIURA","AYABACA","JILILI",2,0,0,1,0
"846","x200204","PIURA","AYABACA","LAGUNAS",0,0,0,0,3
"847","x200205","PIURA","AYABACA","MONTERO",19,5,1,9,44
"848","x200206","PIURA","AYABACA","PACAIPAMPA",17,1,0,4,70
"849","x200207","PIURA","AYABACA","PAIMAS",25,17,0,7,52
"850","x200208","PIURA","AYABACA","SAPILLICA",6,0,1,1,28
"851","x200209","PIURA","AYABACA","SICCHEZ",0,0,0,0,1
"852","x200210","PIURA","AYABACA","SUYO",24,20,3,16,88
"853","x200301","PIURA","HUANCABAMBA","HUANCABAMBA",6,0,0,0,0
"854","x200302","PIURA","HUANCABAMBA","CANCHAQUE",17,1,0,0,24
"855","x200303","PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",1,0,1,0,22
"856","x200304","PIURA","HUANCABAMBA","HUARMACA",23,0,0,2,159
"857","x200306","PIURA","HUANCABAMBA","SAN MIGUEL DE EL FAIQUE",8,0,0,2,49
"858","x200307","PIURA","HUANCABAMBA","SONDOR",2,4,0,0,36
"859","x200308","PIURA","HUANCABAMBA","SONDORILLO",8,0,0,0,42
"860","x200401","PIURA","MORROPON","CHULUCANAS",71,9,0,0,95
"861","x200402","PIURA","MORROPON","BUENOS AIRES",1,0,0,4,3
"862","x200403","PIURA","MORROPON","CHALACO",0,0,0,1,6
"863","x200405","PIURA","MORROPON","MORROPON",22,2,0,0,22
"864","x200406","PIURA","MORROPON","SALITRAL",19,0,1,0,55
"865","x200407","PIURA","MORROPON","SAN JUAN DE BIGOTE",14,6,2,4,64
"866","x200408","PIURA","MORROPON","SANTA CATALINA DE MOSSA",2,0,0,2,5
"867","x200409","PIURA","MORROPON","SANTO DOMINGO",14,0,0,0,22
"868","x200410","PIURA","MORROPON","YAMANGO",4,0,0,0,2
"869","x200501","PIURA","PAITA","PAITA",20,0,0,1,13
"870","x200502","PIURA","PAITA","AMOTAPE",5,18,0,4,8
"871","x200504","PIURA","PAITA","COLAN",33,2,2,5,75
"872","x200505","PIURA","PAITA","LA HUACA",46,14,10,19,146
"873","x200506","PIURA","PAITA","TAMARINDO",29,38,3,2,21
"874","x200507","PIURA","PAITA","VICHAYAL",9,14,0,5,26
"875","x200601","PIURA","SULLANA","SULLANA",57,3,5,5,58
"876","x200602","PIURA","SULLANA","BELLAVISTA",10,0,1,1,21
"877","x200604","PIURA","SULLANA","LANCONES",9,0,0,0,4
"878","x200605","PIURA","SULLANA","MARCAVELICA",2,0,1,4,8
"879","x200606","PIURA","SULLANA","MIGUEL CHECA",12,1,0,1,38
"880","x200607","PIURA","SULLANA","QUERECOTILLO",109,9,1,8,136
"881","x200608","PIURA","SULLANA","SALITRAL",0,0,0,0,62
"882","x200701","PIURA","TALARA","PARIÑAS",71,1,0,5,82
"883","x200702","PIURA","TALARA","EL ALTO",1,2,0,6,22
"884","x200703","PIURA","TALARA","LA BREA",0,1,0,1,3
"885","x200705","PIURA","TALARA","LOS ORGANOS",0,0,0,0,3
"886","x200706","PIURA","TALARA","MANCORA",19,0,3,0,1
"887","x200801","PIURA","SECHURA","SECHURA",52,8,3,3,117
"888","x200803","PIURA","SECHURA","BERNAL",9,0,2,10,10
"889","x200806","PIURA","SECHURA","RINCONADA LLICUAR",1,0,0,1,0
"890","x210101","PUNO","PUNO","PUNO",130,14,5,22,300
"891","x210102","PUNO","PUNO","ACORA",15,0,4,0,78
"892","x210105","PUNO","PUNO","CAPACHICA",28,1,0,0,54
"893","x210106","PUNO","PUNO","CHUCUITO",5,2,0,0,52
"894","x210108","PUNO","PUNO","HUATA",3,1,0,1,24
"895","x210109","PUNO","PUNO","MAÑAZO",2,0,0,0,6
"896","x210110","PUNO","PUNO","PAUCARCOLLA",8,0,0,0,42
"897","x210111","PUNO","PUNO","PICHACANI",6,0,0,0,17
"898","x210112","PUNO","PUNO","PLATERIA",6,0,0,0,16
"899","x210114","PUNO","PUNO","TIQUILLACA",9,0,0,4,12
"900","x210201","PUNO","AZANGARO","AZANGARO",6,0,4,0,270
"901","x210203","PUNO","AZANGARO","ARAPA",6,1,0,0,45
"902","x210204","PUNO","AZANGARO","ASILLO",1,0,0,0,45
"903","x210207","PUNO","AZANGARO","JOSE DOMINGO CHOQUEHUANCA",4,1,0,0,37
"904","x210211","PUNO","AZANGARO","SAN ANTON",0,0,0,0,34
"905","x210301","PUNO","CARABAYA","MACUSANI",13,1,1,1,55
"906","x210306","PUNO","CARABAYA","CRUCERO",7,1,1,0,25
"907","x210401","PUNO","CHUCUITO","JULI",5,3,2,5,48
"908","x210403","PUNO","CHUCUITO","HUACULLANI",8,0,0,0,31
"909","x210406","PUNO","CHUCUITO","POMATA",1,0,0,0,6
"910","x210407","PUNO","CHUCUITO","ZEPITA",4,2,0,0,107
"911","x210501","PUNO","EL COLLAO","ILAVE",0,0,0,4,25
"912","x210503","PUNO","EL COLLAO","PILCUYO",1,3,1,0,14
"913","x210504","PUNO","EL COLLAO","SANTA ROSA",7,5,0,0,29
"914","x210601","PUNO","HUANCANE","HUANCANE",13,1,0,1,157
"915","x210605","PUNO","HUANCANE","PUSI",24,4,2,2,37
"916","x210606","PUNO","HUANCANE","ROSASPATA",5,1,0,0,31
"917","x210607","PUNO","HUANCANE","TARACO",11,2,2,1,101
"918","x210608","PUNO","HUANCANE","VILQUE CHICO",3,0,1,2,34
"919","x210701","PUNO","LAMPA","LAMPA",3,0,0,2,9
"920","x210702","PUNO","LAMPA","CABANILLA",5,1,0,0,29
"921","x210708","PUNO","LAMPA","PUCARA",17,1,1,3,46
"922","x210709","PUNO","LAMPA","SANTA LUCIA",8,1,1,0,46
"923","x210801","PUNO","MELGAR","AYAVIRI",29,0,0,0,181
"924","x210802","PUNO","MELGAR","ANTAUTA",25,0,0,1,19
"925","x210806","PUNO","MELGAR","NUÑOA",21,1,1,0,38
"926","x210807","PUNO","MELGAR","ORURILLO",9,1,0,0,33
"927","x210808","PUNO","MELGAR","SANTA ROSA",17,0,0,0,44
"928","x210901","PUNO","MOHO","MOHO",8,7,0,1,55
"929","x210902","PUNO","MOHO","CONIMA",10,3,2,0,20
"930","x211001","PUNO","SAN ANTONIO DE PUTINA","PUTINA",6,6,1,0,131
"931","x211002","PUNO","SAN ANTONIO DE PUTINA","ANANEA",53,24,7,6,109
"932","x211101","PUNO","SAN ROMAN","JULIACA",231,1,2,7,415
"933","x211103","PUNO","SAN ROMAN","CABANILLAS",12,10,0,0,47
"934","x211104","PUNO","SAN ROMAN","CARACOTO",16,9,0,2,72
"935","x211201","PUNO","SANDIA","SANDIA",6,8,0,2,92
"936","x211203","PUNO","SANDIA","LIMBANI",9,0,0,2,9
"937","x211206","PUNO","SANDIA","QUIACA",0,1,0,0,8
"938","x211207","PUNO","SANDIA","SAN JUAN DEL ORO",4,7,0,1,47
"939","x211301","PUNO","YUNGUYO","YUNGUYO",29,3,2,8,150
"940","x211307","PUNO","YUNGUYO","UNICACHI",25,1,0,0,35
"941","x220101","SAN MARTIN","MOYOBAMBA","MOYOBAMBA",65,42,1,1,288
"942","x220102","SAN MARTIN","MOYOBAMBA","CALZADA",3,1,0,1,37
"943","x220104","SAN MARTIN","MOYOBAMBA","JEPELACIO",2,0,0,0,52
"944","x220105","SAN MARTIN","MOYOBAMBA","SORITOR",22,8,2,1,206
"945","x220106","SAN MARTIN","MOYOBAMBA","YANTALO",0,0,1,0,0
"946","x220201","SAN MARTIN","BELLAVISTA","BELLAVISTA",1,0,0,0,49
"947","x220203","SAN MARTIN","BELLAVISTA","BAJO BIAVO",0,5,0,2,50
"948","x220205","SAN MARTIN","BELLAVISTA","SAN PABLO",2,23,1,0,42
"949","x220301","SAN MARTIN","EL DORADO","SAN JOSE DE SISA",21,4,0,1,209
"950","x220303","SAN MARTIN","EL DORADO","SAN MARTIN",3,4,0,0,67
"951","x220401","SAN MARTIN","HUALLAGA","SAPOSOA",0,0,0,1,91
"952","x220405","SAN MARTIN","HUALLAGA","SACANCHE",0,1,0,0,7
"953","x220501","SAN MARTIN","LAMAS","LAMAS",3,0,0,0,160
"954","x220502","SAN MARTIN","LAMAS","ALONSO DE ALVARADO",4,2,0,0,47
"955","x220504","SAN MARTIN","LAMAS","CAYNARACHI",8,9,0,3,72
"956","x220510","SAN MARTIN","LAMAS","TABALOSOS",2,6,0,0,67
"957","x220601","SAN MARTIN","MARISCAL CACERES","JUANJUI",3,0,0,1,132
"958","x220602","SAN MARTIN","MARISCAL CACERES","CAMPANILLA",0,0,0,0,48
"959","x220701","SAN MARTIN","PICOTA","PICOTA",9,8,0,0,133
"960","x220707","SAN MARTIN","PICOTA","SAN HILARION",0,2,0,2,25
"961","x220801","SAN MARTIN","RIOJA","RIOJA",6,5,2,0,116
"962","x220803","SAN MARTIN","RIOJA","ELIAS SOPLIN VARGAS",2,4,0,0,67
"963","x220804","SAN MARTIN","RIOJA","NUEVA CAJAMARCA",11,1,2,2,355
"964","x220805","SAN MARTIN","RIOJA","PARDO MIGUEL",5,1,0,0,89
"965","x220809","SAN MARTIN","RIOJA","YURACYACU",2,0,0,0,34
"966","x220901","SAN MARTIN","SAN MARTIN","TARAPOTO",13,46,1,2,70
"967","x220904","SAN MARTIN","SAN MARTIN","CHAZUTA",3,1,0,0,26
"968","x220906","SAN MARTIN","SAN MARTIN","EL PORVENIR",0,0,0,0,11
"969","x220909","SAN MARTIN","SAN MARTIN","LA BANDA DE SHILCAYO",15,18,8,1,590
"970","x220910","SAN MARTIN","SAN MARTIN","MORALES",13,0,0,4,168
"971","x220913","SAN MARTIN","SAN MARTIN","SAUCE",3,1,2,2,53
"972","x220914","SAN MARTIN","SAN MARTIN","SHAPAJA",5,1,3,0,16
"973","x221001","SAN MARTIN","TOCACHE","TOCACHE",29,92,0,7,323
"974","x221002","SAN MARTIN","TOCACHE","NUEVO PROGRESO",5,21,0,0,61
"975","x221003","SAN MARTIN","TOCACHE","POLVORA",2,1,0,5,52
"976","x221005","SAN MARTIN","TOCACHE","UCHIZA",9,20,0,2,119
"977","x230101","TACNA","TACNA","TACNA",255,4,7,43,261
"978","x230102","TACNA","TACNA","ALTO DE LA ALIANZA",62,0,1,4,85
"979","x230103","TACNA","TACNA","CALANA",14,1,1,0,47
"980","x230104","TACNA","TACNA","CIUDAD NUEVA",28,0,2,7,52
"981","x230105","TACNA","TACNA","INCLAN",6,0,1,10,2
"982","x230106","TACNA","TACNA","PACHIA",3,1,1,12,3
"983","x230108","TACNA","TACNA","POCOLLAY",9,1,0,9,38
"984","x230109","TACNA","TACNA","SAMA",60,137,10,25,94
"985","x230110","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN LANCHIPA",66,0,2,67,86
"986","x230201","TACNA","CANDARAVE","CANDARAVE",4,0,0,12,3
"987","x230202","TACNA","CANDARAVE","CAIRANI",3,0,0,0,3
"988","x230204","TACNA","CANDARAVE","CURIBAYA",2,0,0,0,0
"989","x230301","TACNA","JORGE BASADRE","LOCUMBA",3,0,0,1,10
"990","x230302","TACNA","JORGE BASADRE","ILABAYA",24,0,0,2,19
"991","x230303","TACNA","JORGE BASADRE","ITE",22,5,3,12,36
"992","x230401","TACNA","TARATA","TARATA",5,1,1,6,34
"993","x230404","TACNA","TARATA","ESTIQUE-PAMPA",1,0,0,0,2
"994","x230405","TACNA","TARATA","SITAJARA",5,0,0,0,0
