"","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","FALTAS_CONTRA_EL_PATRIMONIO","FALTAS_CONTRA_LA_SEGURIDAD_PUBLICA","FALTAS_CONTRA_LA_TRANQUILIDAD_PUBLICA","FALTAS_CONTRA_LAS_BUENAS_COSTUMBRES","FALTAS_CONTRA_LAS_PERSONAS"
"653","x150605","LIMA PROVINCIAS 2/","HUARAL","CHANCAY",11,0,0,0,16
"654","x150701","LIMA PROVINCIAS 2/","HUAROCHIRI","MATUCANA",0,0,0,0,2
"655","x150705","LIMA PROVINCIAS 2/","HUAROCHIRI","CHICLA",6,0,0,0,5
"656","x150709","LIMA PROVINCIAS 2/","HUAROCHIRI","HUAROCHIRI",4,0,0,8,1
"657","x150714","LIMA PROVINCIAS 2/","HUAROCHIRI","RICARDO PALMA",15,0,1,1,48
"658","x150718","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN DAMIAN",2,0,0,1,3
"659","x150722","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN MATEO",1,0,0,0,11
"660","x150728","LIMA PROVINCIAS 2/","HUAROCHIRI","SANTA EULALIA",16,0,0,0,42
"661","x150801","LIMA PROVINCIAS 2/","HUAURA","HUACHO",32,0,0,31,138
"662","x150802","LIMA PROVINCIAS 2/","HUAURA","AMBAR",1,0,0,1,2
"663","x150805","LIMA PROVINCIAS 2/","HUAURA","HUALMAY",1,0,0,0,0
"664","x150806","LIMA PROVINCIAS 2/","HUAURA","HUAURA",3,2,0,19,5
"665","x150811","LIMA PROVINCIAS 2/","HUAURA","SAYAN",0,0,0,0,22
"666","x150812","LIMA PROVINCIAS 2/","HUAURA","VEGUETA",1,0,0,0,5
"667","x150901","LIMA PROVINCIAS 2/","OYON","OYON",3,0,0,1,6
"668","x150906","LIMA PROVINCIAS 2/","OYON","PACHANGARA",0,0,1,3,11
"669","x151001","LIMA PROVINCIAS 2/","YAUYOS","YAUYOS",1,0,1,3,14
"670","x151003","LIMA PROVINCIAS 2/","YAUYOS","ALLAUCA",2,0,0,0,14
"671","x151008","LIMA PROVINCIAS 2/","YAUYOS","CATAHUASI",1,0,0,1,3
"672","x151015","LIMA PROVINCIAS 2/","YAUYOS","HUANGASCAR",0,0,0,0,2
"673","x160101","LORETO","MAYNAS","IQUITOS",5,3,24,0,113
"674","x160103","LORETO","MAYNAS","FERNANDO LORES",1,0,0,0,0
"675","x160104","LORETO","MAYNAS","INDIANA",2,0,0,1,2
"676","x160105","LORETO","MAYNAS","LAS AMAZONAS",1,0,0,0,0
"677","x160106","LORETO","MAYNAS","MAZAN",0,0,1,0,4
"678","x160108","LORETO","MAYNAS","PUNCHANA",5,1,1,1,64
"679","x160112","LORETO","MAYNAS","BELEN",54,1,2,0,206
"680","x160201","LORETO","ALTO AMAZONAS","YURIMAGUAS",10,0,2,14,133
"681","x160301","LORETO","LORETO","NAUTA",6,0,1,1,13
"682","x160401","LORETO","MARISCAL RAMON CASTILLA","RAMON CASTILLA",0,0,0,0,3
"683","x160501","LORETO","REQUENA","REQUENA",0,0,0,0,5
"684","x160601","LORETO","UCAYALI","CONTAMANA",5,0,0,2,20
"685","x160604","LORETO","UCAYALI","PAMPA HERMOSA",0,0,0,0,1
"686","x160605","LORETO","UCAYALI","SARAYACU",0,0,0,1,0
"687","x170101","MADRE DE DIOS","TAMBOPATA","TAMBOPATA",46,0,1,2,249
"688","x170102","MADRE DE DIOS","TAMBOPATA","INAMBARI",4,0,0,0,30
"689","x170103","MADRE DE DIOS","TAMBOPATA","LAS PIEDRAS",1,0,0,0,4
"690","x170104","MADRE DE DIOS","TAMBOPATA","LABERINTO",0,0,0,0,15
"691","x170201","MADRE DE DIOS","MANU","MANU",3,0,0,0,6
"692","x170203","MADRE DE DIOS","MANU","MADRE DE DIOS",0,1,0,0,8
"693","x170302","MADRE DE DIOS","TAHUAMANU","IBERIA",0,0,0,0,5
"694","x180101","MOQUEGUA","MARISCAL NIETO","MOQUEGUA",48,2,1,8,144
"695","x180104","MOQUEGUA","MARISCAL NIETO","SAMEGUA",1,0,0,0,9
"696","x180106","MOQUEGUA","MARISCAL NIETO","TORATA",1,1,0,2,9
"697","x180201","MOQUEGUA","GENERAL SANCHEZ CERRO","OMATE",8,0,0,13,25
"698","x180208","MOQUEGUA","GENERAL SANCHEZ CERRO","PUQUINA",0,0,0,11,3
"699","x180209","MOQUEGUA","GENERAL SANCHEZ CERRO","QUINISTAQUILLAS",1,0,0,2,0
"700","x180301","MOQUEGUA","ILO","ILO",75,1,9,78,91
"701","x180302","MOQUEGUA","ILO","EL ALGARROBAL",2,0,0,5,7
"702","x180303","MOQUEGUA","ILO","PACOCHA",2,0,1,0,3
"703","x190101","PASCO","PASCO","CHAUPIMARCA",12,0,0,1,3
"704","x190102","PASCO","PASCO","HUACHON",0,0,0,0,2
"705","x190103","PASCO","PASCO","HUARIACA",1,0,0,0,0
"706","x190104","PASCO","PASCO","HUAYLLAY",0,0,0,1,5
"707","x190107","PASCO","PASCO","PAUCARTAMBO",2,0,0,0,2
"708","x190108","PASCO","PASCO","SAN FRANCISCO DE ASIS DE YARUSYACAN",6,0,0,0,4
"709","x190110","PASCO","PASCO","TICLACAYAN",1,0,0,0,2
"710","x190111","PASCO","PASCO","TINYAHUARCO",3,0,0,0,2
"711","x190112","PASCO","PASCO","VICCO",1,0,0,1,0
"712","x190113","PASCO","PASCO","YANACANCHA",11,0,1,1,16
"713","x190201","PASCO","DANIEL ALCIDES CARRION","YANAHUANCA",3,0,0,0,7
"714","x190202","PASCO","DANIEL ALCIDES CARRION","CHACAYAN",0,0,0,2,0
"715","x190203","PASCO","DANIEL ALCIDES CARRION","GOYLLARISQUIZGA",1,0,0,0,1
"716","x190204","PASCO","DANIEL ALCIDES CARRION","PAUCAR",1,0,0,0,2
"717","x190206","PASCO","DANIEL ALCIDES CARRION","SANTA ANA DE TUSI",3,0,0,0,2
"718","x190301","PASCO","OXAPAMPA","OXAPAMPA",6,0,3,11,16
"719","x190304","PASCO","OXAPAMPA","PALCAZU",4,0,0,0,2
"720","x190305","PASCO","OXAPAMPA","POZUZO",2,0,0,1,2
"721","x190306","PASCO","OXAPAMPA","PUERTO BERMUDEZ",5,0,0,1,5
"722","x190307","PASCO","OXAPAMPA","VILLA RICA",3,0,0,3,40
"723","x190308","PASCO","OXAPAMPA","CONSTITUCION",0,1,0,0,1
"724","x200101","PIURA","PIURA","PIURA",24,36,106,7,69
"725","x200104","PIURA","PIURA","CASTILLA",53,0,9,6,199
"726","x200105","PIURA","PIURA","CATACAOS",13,1,0,10,61
"727","x200107","PIURA","PIURA","CURA MORI",1,0,1,0,20
"728","x200109","PIURA","PIURA","LA ARENA",2,0,0,7,15
"729","x200110","PIURA","PIURA","LA UNION",20,0,0,1,14
"730","x200111","PIURA","PIURA","LAS LOMAS",9,1,1,10,11
"731","x200114","PIURA","PIURA","TAMBO GRANDE",9,0,0,4,13
"732","x200115","PIURA","PIURA","VEINTISEIS DE OCTUBRE",6,0,5,1,114
"733","x200201","PIURA","AYABACA","AYABACA",1,0,0,0,3
"734","x200202","PIURA","AYABACA","FRIAS",0,0,0,1,3
"735","x200206","PIURA","AYABACA","PACAIPAMPA",0,1,0,1,0
"736","x200207","PIURA","AYABACA","PAIMAS",0,0,0,1,2
"737","x200208","PIURA","AYABACA","SAPILLICA",1,0,0,0,2
"738","x200209","PIURA","AYABACA","SICCHEZ",0,0,0,1,0
"739","x200210","PIURA","AYABACA","SUYO",1,1,0,1,3
"740","x200301","PIURA","HUANCABAMBA","HUANCABAMBA",0,0,0,0,19
"741","x200302","PIURA","HUANCABAMBA","CANCHAQUE",1,0,0,2,22
"742","x200303","PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",0,0,0,0,6
"743","x200306","PIURA","HUANCABAMBA","SAN MIGUEL DE EL FAIQUE",1,0,0,0,1
"744","x200307","PIURA","HUANCABAMBA","SONDOR",1,0,0,0,3
"745","x200401","PIURA","MORROPON","CHULUCANAS",1,1,0,22,39
"746","x200402","PIURA","MORROPON","BUENOS AIRES",1,0,2,5,4
"747","x200403","PIURA","MORROPON","CHALACO",1,0,1,0,0
"748","x200404","PIURA","MORROPON","LA MATANZA",0,0,0,0,10
"749","x200405","PIURA","MORROPON","MORROPON",5,0,0,4,12
"750","x200406","PIURA","MORROPON","SALITRAL",0,1,0,0,0
"751","x200407","PIURA","MORROPON","SAN JUAN DE BIGOTE",0,0,0,0,3
"752","x200408","PIURA","MORROPON","SANTA CATALINA DE MOSSA",1,0,0,0,0
"753","x200410","PIURA","MORROPON","YAMANGO",1,0,0,1,1
"754","x200501","PIURA","PAITA","PAITA",1,0,0,2,60
"755","x200502","PIURA","PAITA","AMOTAPE",0,0,0,1,2
"756","x200504","PIURA","PAITA","COLAN",2,0,1,0,4
"757","x200506","PIURA","PAITA","TAMARINDO",0,0,0,1,8
"758","x200601","PIURA","SULLANA","SULLANA",31,1,5,16,160
"759","x200602","PIURA","SULLANA","BELLAVISTA",9,1,0,0,9
"760","x200603","PIURA","SULLANA","IGNACIO ESCUDERO",2,0,0,0,6
"761","x200604","PIURA","SULLANA","LANCONES",1,0,0,0,1
"762","x200605","PIURA","SULLANA","MARCAVELICA",1,0,0,0,6
"763","x200606","PIURA","SULLANA","MIGUEL CHECA",3,1,0,0,4
"764","x200607","PIURA","SULLANA","QUERECOTILLO",7,0,0,0,28
"765","x200608","PIURA","SULLANA","SALITRAL",0,0,0,0,2
"766","x200701","PIURA","TALARA","PARIÑAS",91,1,2,5,126
"767","x200702","PIURA","TALARA","EL ALTO",3,0,1,1,5
"768","x200703","PIURA","TALARA","LA BREA",11,0,0,0,1
"769","x200705","PIURA","TALARA","LOS ORGANOS",2,0,0,0,2
"770","x200706","PIURA","TALARA","MANCORA",40,5,5,2,65
"771","x200801","PIURA","SECHURA","SECHURA",2,1,1,0,22
"772","x200803","PIURA","SECHURA","BERNAL",1,0,0,1,21
"773","x200805","PIURA","SECHURA","VICE",0,0,0,0,4
"774","x200806","PIURA","SECHURA","RINCONADA LLICUAR",1,0,0,0,0
"775","x210101","PUNO","PUNO","PUNO",87,5,15,23,263
"776","x210102","PUNO","PUNO","ACORA",2,0,0,5,21
"777","x210105","PUNO","PUNO","CAPACHICA",2,0,0,0,18
"778","x210106","PUNO","PUNO","CHUCUITO",10,0,0,0,13
"779","x210108","PUNO","PUNO","HUATA",3,0,0,0,9
"780","x210109","PUNO","PUNO","MAÑAZO",5,0,1,4,11
"781","x210110","PUNO","PUNO","PAUCARCOLLA",5,0,0,3,17
"782","x210111","PUNO","PUNO","PICHACANI",7,0,0,0,8
"783","x210112","PUNO","PUNO","PLATERIA",4,1,0,2,15
"784","x210114","PUNO","PUNO","TIQUILLACA",0,0,0,0,3
"785","x210201","PUNO","AZANGARO","AZANGARO",6,0,0,1,4
"786","x210203","PUNO","AZANGARO","ARAPA",3,0,0,2,20
"787","x210204","PUNO","AZANGARO","ASILLO",3,0,0,0,13
"788","x210207","PUNO","AZANGARO","JOSE DOMINGO CHOQUEHUANCA",3,0,0,0,16
"789","x210211","PUNO","AZANGARO","SAN ANTON",0,0,0,0,4
"790","x210301","PUNO","CARABAYA","MACUSANI",1,0,0,1,9
"791","x210401","PUNO","CHUCUITO","JULI",6,0,0,3,15
"792","x210402","PUNO","CHUCUITO","DESAGUADERO",2,0,2,0,5
"793","x210403","PUNO","CHUCUITO","HUACULLANI",1,0,0,0,0
"794","x210406","PUNO","CHUCUITO","POMATA",1,0,0,4,27
"795","x210407","PUNO","CHUCUITO","ZEPITA",0,0,0,2,5
"796","x210501","PUNO","EL COLLAO","ILAVE",5,0,0,2,39
"797","x210503","PUNO","EL COLLAO","PILCUYO",1,0,0,0,41
"798","x210504","PUNO","EL COLLAO","SANTA ROSA",1,0,0,0,2
"799","x210601","PUNO","HUANCANE","HUANCANE",4,0,0,0,5
"800","x210605","PUNO","HUANCANE","PUSI",2,0,0,1,8
"801","x210607","PUNO","HUANCANE","TARACO",3,0,0,1,10
"802","x210608","PUNO","HUANCANE","VILQUE CHICO",4,0,0,0,14
"803","x210701","PUNO","LAMPA","LAMPA",3,0,1,0,9
"804","x210702","PUNO","LAMPA","CABANILLA",0,0,0,0,3
"805","x210708","PUNO","LAMPA","PUCARA",2,0,0,1,9
"806","x210709","PUNO","LAMPA","SANTA LUCIA",2,0,0,0,1
"807","x210801","PUNO","MELGAR","AYAVIRI",4,0,1,2,11
"808","x210806","PUNO","MELGAR","NUÑOA",2,0,0,0,10
"809","x210807","PUNO","MELGAR","ORURILLO",0,0,0,1,0
"810","x210808","PUNO","MELGAR","SANTA ROSA",0,0,0,1,2
"811","x210901","PUNO","MOHO","MOHO",1,0,0,0,12
"812","x210902","PUNO","MOHO","CONIMA",1,2,0,0,1
"813","x211001","PUNO","SAN ANTONIO DE PUTINA","PUTINA",1,1,1,0,19
"814","x211002","PUNO","SAN ANTONIO DE PUTINA","ANANEA",5,1,0,6,11
"815","x211101","PUNO","SAN ROMAN","JULIACA",84,0,2,7,316
"816","x211103","PUNO","SAN ROMAN","CABANILLAS",2,0,1,0,14
"817","x211104","PUNO","SAN ROMAN","CARACOTO",4,0,1,10,6
"818","x211201","PUNO","SANDIA","SANDIA",1,0,0,0,8
"819","x211207","PUNO","SANDIA","SAN JUAN DEL ORO",1,0,0,3,5
"820","x211301","PUNO","YUNGUYO","YUNGUYO",5,0,0,3,27
"821","x211307","PUNO","YUNGUYO","UNICACHI",2,2,0,4,15
"822","x220101","SAN MARTIN","MOYOBAMBA","MOYOBAMBA",12,0,0,4,82
"823","x220102","SAN MARTIN","MOYOBAMBA","CALZADA",0,0,0,1,3
"824","x220104","SAN MARTIN","MOYOBAMBA","JEPELACIO",3,0,0,1,3
"825","x220105","SAN MARTIN","MOYOBAMBA","SORITOR",6,0,0,0,20
"826","x220106","SAN MARTIN","MOYOBAMBA","YANTALO",0,0,0,1,3
"827","x220201","SAN MARTIN","BELLAVISTA","BELLAVISTA",0,0,1,0,14
"828","x220203","SAN MARTIN","BELLAVISTA","BAJO BIAVO",0,0,0,1,4
"829","x220205","SAN MARTIN","BELLAVISTA","SAN PABLO",3,0,0,0,0
"830","x220301","SAN MARTIN","EL DORADO","SAN JOSE DE SISA",2,0,0,0,3
"831","x220303","SAN MARTIN","EL DORADO","SAN MARTIN",0,0,0,0,1
"832","x220401","SAN MARTIN","HUALLAGA","SAPOSOA",0,0,0,1,10
"833","x220405","SAN MARTIN","HUALLAGA","SACANCHE",1,0,0,0,2
"834","x220501","SAN MARTIN","LAMAS","LAMAS",0,0,0,1,2
"835","x220502","SAN MARTIN","LAMAS","ALONSO DE ALVARADO",0,0,0,0,5
"836","x220504","SAN MARTIN","LAMAS","CAYNARACHI",2,0,0,0,0
"837","x220510","SAN MARTIN","LAMAS","TABALOSOS",1,0,0,0,1
"838","x220601","SAN MARTIN","MARISCAL CACERES","JUANJUI",10,1,1,0,13
"839","x220603","SAN MARTIN","MARISCAL CACERES","HUICUNGO",0,0,0,1,3
"840","x220605","SAN MARTIN","MARISCAL CACERES","PAJARILLO",0,0,0,2,1
"841","x220701","SAN MARTIN","PICOTA","PICOTA",2,0,0,2,6
"842","x220707","SAN MARTIN","PICOTA","SAN HILARION",0,0,0,0,2
"843","x220801","SAN MARTIN","RIOJA","RIOJA",7,0,0,0,23
"844","x220802","SAN MARTIN","RIOJA","AWAJUN",1,0,0,1,2
"845","x220803","SAN MARTIN","RIOJA","ELIAS SOPLIN VARGAS",4,0,0,0,0
"846","x220804","SAN MARTIN","RIOJA","NUEVA CAJAMARCA",13,1,1,1,9
"847","x220805","SAN MARTIN","RIOJA","PARDO MIGUEL",0,0,0,2,8
"848","x220809","SAN MARTIN","RIOJA","YURACYACU",1,0,0,1,2
"849","x220901","SAN MARTIN","SAN MARTIN","TARAPOTO",27,0,5,1,105
"850","x220904","SAN MARTIN","SAN MARTIN","CHAZUTA",1,0,0,1,1
"851","x220909","SAN MARTIN","SAN MARTIN","LA BANDA DE SHILCAYO",3,1,0,1,9
"852","x220910","SAN MARTIN","SAN MARTIN","MORALES",3,0,0,6,12
"853","x220913","SAN MARTIN","SAN MARTIN","SAUCE",0,0,0,0,1
"854","x220914","SAN MARTIN","SAN MARTIN","SHAPAJA",0,1,0,0,0
"855","x221001","SAN MARTIN","TOCACHE","TOCACHE",1,0,1,10,8
"856","x221002","SAN MARTIN","TOCACHE","NUEVO PROGRESO",1,0,0,2,3
"857","x221005","SAN MARTIN","TOCACHE","UCHIZA",3,0,1,4,34
"858","x230101","TACNA","TACNA","TACNA",108,7,3,40,316
"859","x230102","TACNA","TACNA","ALTO DE LA ALIANZA",21,0,0,0,54
"860","x230103","TACNA","TACNA","CALANA",1,3,1,0,11
"861","x230104","TACNA","TACNA","CIUDAD NUEVA",28,0,1,20,138
"862","x230105","TACNA","TACNA","INCLAN",2,0,0,4,18
"863","x230106","TACNA","TACNA","PACHIA",2,0,0,15,10
"864","x230108","TACNA","TACNA","POCOLLAY",5,0,0,3,44
"865","x230109","TACNA","TACNA","SAMA",7,0,1,2,24
"866","x230110","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN LANCHIPA",27,1,1,43,148
"867","x230111","TACNA","TACNA","LA YARADA LOS PALOS",0,0,0,6,0
"868","x230201","TACNA","CANDARAVE","CANDARAVE",1,0,0,1,3
"869","x230301","TACNA","JORGE BASADRE","LOCUMBA",3,0,1,0,2
"870","x230302","TACNA","JORGE BASADRE","ILABAYA",0,0,0,0,3
"871","x230303","TACNA","JORGE BASADRE","ITE",1,0,0,4,8
"872","x230401","TACNA","TARATA","TARATA",2,1,0,2,7
"873","x230404","TACNA","TARATA","ESTIQUE-PAMPA",1,0,0,0,2
"874","x240101","TUMBES","TUMBES","TUMBES",39,1,5,13,263
"875","x240102","TUMBES","TUMBES","CORRALES",3,0,0,61,12
"876","x240103","TUMBES","TUMBES","LA CRUZ",0,0,0,1,10
"877","x240104","TUMBES","TUMBES","PAMPAS DE HOSPITAL",2,0,2,2,2
"878","x240105","TUMBES","TUMBES","SAN JACINTO",4,1,1,3,29
"879","x240106","TUMBES","TUMBES","SAN JUAN DE LA VIRGEN",0,1,1,0,11
"880","x240201","TUMBES","CONTRALMIRANTE VILLAR","ZORRITOS",1,0,0,12,2
"881","x240202","TUMBES","CONTRALMIRANTE VILLAR","CASITAS",0,0,0,0,1
"882","x240203","TUMBES","CONTRALMIRANTE VILLAR","CANOAS DE PUNTA SAL",3,0,0,0,8
"883","x240301","TUMBES","ZARUMILLA","ZARUMILLA",4,0,0,1,12
"884","x240302","TUMBES","ZARUMILLA","AGUAS VERDES",2,0,0,0,25
"885","x240304","TUMBES","ZARUMILLA","PAPAYAL",3,0,0,1,5
"886","x250101","UCAYALI","CORONEL PORTILLO","CALLERIA",21,1,7,4,88
"887","x250102","UCAYALI","CORONEL PORTILLO","CAMPOVERDE",1,0,1,0,28
"888","x250104","UCAYALI","CORONEL PORTILLO","MASISEA",1,0,0,0,1
"889","x250105","UCAYALI","CORONEL PORTILLO","YARINACOCHA",13,0,1,2,173
"890","x250107","UCAYALI","CORONEL PORTILLO","MANANTAY",14,0,2,6,118
"891","x250201","UCAYALI","ATALAYA","RAYMONDI",4,0,0,0,33
"892","x250202","UCAYALI","ATALAYA","SEPAHUA",0,0,0,0,3
"893","x250203","UCAYALI","ATALAYA","TAHUANIA",0,0,0,0,1
"894","x250301","UCAYALI","PADRE ABAD","PADRE ABAD",7,0,0,3,32
"895","x250302","UCAYALI","PADRE ABAD","IRAZOLA",5,0,0,0,15
"896","x250304","UCAYALI","PADRE ABAD","NESHUYA",1,0,0,0,1
"897","x250305","UCAYALI","PADRE ABAD","ALEXANDER VON HUMBOLDT",1,0,0,0,7
"898","x250401","UCAYALI","PURUS","PURUS",2,0,0,0,2
