"","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","FALTAS_CONTRA_EL_PATRIMONIO","FALTAS_CONTRA_LA_SEGURIDAD_PUBLICA","FALTAS_CONTRA_LA_TRANQUILIDAD_PUBLICA","FALTAS_CONTRA_LAS_BUENAS_COSTUMBRES","FALTAS_CONTRA_LAS_PERSONAS"
"790","x220910","SAN MARTIN","SAN MARTIN","MORALES",4,0,0,4,9
"791","x221001","SAN MARTIN","TOCACHE","TOCACHE",1,0,0,14,4
"792","x221002","SAN MARTIN","TOCACHE","NUEVO PROGRESO",0,0,0,1,3
"793","x221005","SAN MARTIN","TOCACHE","UCHIZA",7,0,0,0,18
"794","x230101","TACNA","TACNA","TACNA",104,4,12,84,360
"795","x230102","TACNA","TACNA","ALTO DE LA ALIANZA",25,1,0,3,27
"796","x230103","TACNA","TACNA","CALANA",3,0,0,3,10
"797","x230104","TACNA","TACNA","CIUDAD NUEVA",2,0,0,8,8
"798","x230105","TACNA","TACNA","INCLAN",1,1,0,2,7
"799","x230106","TACNA","TACNA","PACHIA",0,0,0,3,6
"800","x230108","TACNA","TACNA","POCOLLAY",2,0,0,0,57
"801","x230109","TACNA","TACNA","SAMA",0,0,0,1,1
"802","x230110","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN LANCHIPA",41,0,0,56,126
"803","x230201","TACNA","CANDARAVE","CANDARAVE",0,0,0,2,4
"804","x230301","TACNA","JORGE BASADRE","LOCUMBA",0,0,0,0,1
"805","x230401","TACNA","TARATA","TARATA",2,0,0,2,16
"806","x230404","TACNA","TARATA","ESTIQUE-PAMPA",0,0,0,0,1
"807","x240101","TUMBES","TUMBES","TUMBES",45,3,15,103,326
"808","x240102","TUMBES","TUMBES","CORRALES",0,0,0,18,0
"809","x240103","TUMBES","TUMBES","LA CRUZ",0,0,0,0,1
"810","x240105","TUMBES","TUMBES","SAN JACINTO",2,0,0,0,8
"811","x240201","TUMBES","CONTRALMIRANTE VILLAR","ZORRITOS",3,0,2,27,6
"812","x240202","TUMBES","CONTRALMIRANTE VILLAR","CASITAS",1,0,0,1,1
"813","x240203","TUMBES","CONTRALMIRANTE VILLAR","CANOAS DE PUNTA SAL",1,0,0,2,8
"814","x240301","TUMBES","ZARUMILLA","ZARUMILLA",10,0,1,2,6
"815","x240302","TUMBES","ZARUMILLA","AGUAS VERDES",3,0,0,0,3
"816","x240304","TUMBES","ZARUMILLA","PAPAYAL",3,0,0,0,1
"817","x250101","UCAYALI","CORONEL PORTILLO","CALLERIA",25,2,2,3,102
"818","x250102","UCAYALI","CORONEL PORTILLO","CAMPOVERDE",1,0,1,2,9
"819","x250105","UCAYALI","CORONEL PORTILLO","YARINACOCHA",17,0,0,5,62
"820","x250107","UCAYALI","CORONEL PORTILLO","MANANTAY",14,0,0,0,71
"821","x250201","UCAYALI","ATALAYA","RAYMONDI",1,0,1,1,20
"822","x250202","UCAYALI","ATALAYA","SEPAHUA",1,0,0,0,0
"823","x250301","UCAYALI","PADRE ABAD","PADRE ABAD",7,0,0,5,26
"824","x250302","UCAYALI","PADRE ABAD","IRAZOLA",2,0,0,0,7
"825","x250304","UCAYALI","PADRE ABAD","NESHUYA",3,0,0,0,2
